,metricName,time,count,total,minimum,maximum,average,queue,metric
697,RoutingDeliveryLatency,2021-12-20T00:36:00.0000000Z,459,47540,22.0,458.0,103.572984749455,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
698,RoutingDeliveryLatency,2021-12-20T00:37:00.0000000Z,441,47490,26.0,295.0,107.687074829932,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
699,RoutingDeliveryLatency,2021-12-20T00:38:00.0000000Z,461,52780,13.0,466.0,114.490238611714,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
700,RoutingDataSizeInBytesDelivered,2021-12-20T00:36:00.0000000Z,459,8458722,,,18428.5882352941,Not.classified,Not.verified
701,RoutingDataSizeInBytesDelivered,2021-12-20T00:37:00.0000000Z,441,8041772,,,18235.3106575964,Not.classified,Not.verified
702,RoutingDataSizeInBytesDelivered,2021-12-20T00:38:00.0000000Z,461,8295482,,,17994.5379609544,Not.classified,Not.verified
703,dailyMessageQuotaUsed,2021-12-20T00:36:00.0000000Z,39,2831106,71309.0,73530.0,72592.4615384615,Tx.tec.performance.protocols.NETWORK,Number of messages sent
704,dailyMessageQuotaUsed,2021-12-20T00:37:00.0000000Z,39,2914290,73452.0,75698.0,74725.3846153846,Tx.tec.performance.protocols.NETWORK,Number of messages sent
705,dailyMessageQuotaUsed,2021-12-20T00:38:00.0000000Z,39,2997812,75612.0,77769.0,76866.9743589744,Tx.tec.performance.protocols.NETWORK,Number of messages sent
706,deviceDataUsage,2021-12-20T00:36:00.0000000Z,622,7284378,2.0,32698.0,11711.2186495177,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
707,deviceDataUsage,2021-12-20T00:37:00.0000000Z,592,7006934,2.0,32700.0,11836.0371621622,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
708,deviceDataUsage,2021-12-20T00:38:00.0000000Z,616,7124595,2.0,32694.0,11565.900974026,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
709,deviceDataUsageV2,2021-12-20T00:36:00.0000000Z,622,7284378,2.0,32698.0,11711.2186495177,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
710,deviceDataUsageV2,2021-12-20T00:37:00.0000000Z,592,7006934,2.0,32700.0,11836.0371621622,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
711,deviceDataUsageV2,2021-12-20T00:38:00.0000000Z,616,7124595,2.0,32694.0,11565.900974026,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
712,totalDeviceCount,2021-12-20T00:36:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
713,totalDeviceCount,2021-12-20T00:37:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
714,totalDeviceCount,2021-12-20T00:38:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
715,connectedDeviceCount,2021-12-20T00:36:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
716,connectedDeviceCount,2021-12-20T00:37:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
717,connectedDeviceCount,2021-12-20T00:38:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
718,d2c.telemetry.ingress.allProtocol,2021-12-20T00:39:00.0000000Z,613,613,1.0,1.0,1.0,Not.classified,Not.verified
719,d2c.telemetry.ingress.allProtocol,2021-12-20T00:40:00.0000000Z,607,607,1.0,1.0,1.0,Not.classified,Not.verified
720,d2c.telemetry.ingress.allProtocol,2021-12-20T00:41:00.0000000Z,632,632,1.0,1.0,1.0,Not.classified,Not.verified
721,d2c.telemetry.ingress.success,2021-12-20T00:39:00.0000000Z,613,613,1.0,1.0,1.0,Not.classified,Not.verified
722,d2c.telemetry.ingress.success,2021-12-20T00:40:00.0000000Z,607,607,1.0,1.0,1.0,Not.classified,Not.verified
723,d2c.telemetry.ingress.success,2021-12-20T00:41:00.0000000Z,632,632,1.0,1.0,1.0,Not.classified,Not.verified
724,devices.totalDevices,2021-12-20T00:39:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
725,devices.totalDevices,2021-12-20T00:40:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
726,devices.totalDevices,2021-12-20T00:41:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
727,devices.connectedDevices.allProtocol,2021-12-20T00:39:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
728,devices.connectedDevices.allProtocol,2021-12-20T00:40:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
729,devices.connectedDevices.allProtocol,2021-12-20T00:41:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
730,d2c.telemetry.egress.success,2021-12-20T00:39:00.0000000Z,449,3878,1.0,30.0,8.6369710467706,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
731,d2c.telemetry.egress.success,2021-12-20T00:40:00.0000000Z,444,3992,1.0,30.0,8.99099099099099,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
732,d2c.telemetry.egress.success,2021-12-20T00:41:00.0000000Z,469,3734,1.0,30.0,7.96162046908316,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
733,d2c.telemetry.egress.fallback,2021-12-20T00:39:00.0000000Z,3862,3862,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
734,d2c.telemetry.egress.fallback,2021-12-20T00:40:00.0000000Z,3956,3956,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
735,d2c.telemetry.egress.fallback,2021-12-20T00:41:00.0000000Z,3568,3568,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
736,d2c.endpoints.egress.eventHubs,2021-12-20T00:39:00.0000000Z,22,36,1.0,2.0,1.63636363636364,,
737,d2c.endpoints.egress.eventHubs,2021-12-20T00:40:00.0000000Z,21,36,1.0,2.0,1.71428571428571,,
738,d2c.endpoints.egress.eventHubs,2021-12-20T00:41:00.0000000Z,45,156,1.0,20.0,3.46666666666667,,
739,d2c.endpoints.latency.eventHubs,2021-12-20T00:39:00.0000000Z,22,2814,33.0,240.0,127.909090909091,,
740,d2c.endpoints.latency.eventHubs,2021-12-20T00:40:00.0000000Z,21,2656,33.0,261.0,126.47619047619,,
741,d2c.endpoints.latency.eventHubs,2021-12-20T00:41:00.0000000Z,45,6478,55.0,1021.0,143.955555555556,,
742,d2c.endpoints.egress.builtIn.events,2021-12-20T00:39:00.0000000Z,427,3842,1.0,30.0,8.99765807962529,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
743,d2c.endpoints.egress.builtIn.events,2021-12-20T00:40:00.0000000Z,423,3956,1.0,30.0,9.35224586288416,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
744,d2c.endpoints.egress.builtIn.events,2021-12-20T00:41:00.0000000Z,424,3578,1.0,30.0,8.43867924528302,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
745,d2c.endpoints.latency.builtIn.events,2021-12-20T00:39:00.0000000Z,427,47379,28.0,401.0,110.957845433255,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
746,d2c.endpoints.latency.builtIn.events,2021-12-20T00:40:00.0000000Z,423,45117,18.0,233.0,106.659574468085,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
747,d2c.endpoints.latency.builtIn.events,2021-12-20T00:41:00.0000000Z,424,47930,18.0,269.0,113.042452830189,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
748,RoutingDeliveries,2021-12-20T00:39:00.0000000Z,449,3878,1.0,30.0,8.6369710467706,Not.classified,Not.verified
749,RoutingDeliveries,2021-12-20T00:40:00.0000000Z,444,3992,1.0,30.0,8.99099099099099,Not.classified,Not.verified
750,RoutingDeliveries,2021-12-20T00:41:00.0000000Z,469,3734,1.0,30.0,7.96162046908316,Not.classified,Not.verified
751,RoutingDeliveryLatency,2021-12-20T00:39:00.0000000Z,449,50193,28.0,401.0,111.788418708241,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
752,RoutingDeliveryLatency,2021-12-20T00:40:00.0000000Z,444,47773,18.0,261.0,107.596846846847,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
753,RoutingDeliveryLatency,2021-12-20T00:41:00.0000000Z,469,54408,18.0,1021.0,116.008528784648,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
754,RoutingDataSizeInBytesDelivered,2021-12-20T00:39:00.0000000Z,449,8047266,,,17922.6414253898,Not.classified,Not.verified
755,RoutingDataSizeInBytesDelivered,2021-12-20T00:40:00.0000000Z,444,8589430,,,19345.5630630631,Not.classified,Not.verified
756,RoutingDataSizeInBytesDelivered,2021-12-20T00:41:00.0000000Z,469,8954436,,,19092.6140724947,Not.classified,Not.verified
757,dailyMessageQuotaUsed,2021-12-20T00:39:00.0000000Z,39,3078780,77688.0,79868.0,78943.0769230769,Tx.tec.performance.protocols.NETWORK,Number of messages sent
758,dailyMessageQuotaUsed,2021-12-20T00:40:00.0000000Z,39,3161798,79790.0,81981.0,81071.7435897436,Tx.tec.performance.protocols.NETWORK,Number of messages sent
759,dailyMessageQuotaUsed,2021-12-20T00:41:00.0000000Z,39,3244883,81904.0,84167.0,83202.1282051282,Tx.tec.performance.protocols.NETWORK,Number of messages sent
760,deviceDataUsage,2021-12-20T00:39:00.0000000Z,613,7019472,2.0,31211.0,11451.0146818923,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
761,deviceDataUsage,2021-12-20T00:40:00.0000000Z,607,7469059,2.0,32692.0,12304.8747940692,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
762,deviceDataUsage,2021-12-20T00:41:00.0000000Z,632,7877534,2.0,185397.0,12464.4525316456,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
763,deviceDataUsageV2,2021-12-20T00:39:00.0000000Z,613,7019472,2.0,31211.0,11451.0146818923,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
764,deviceDataUsageV2,2021-12-20T00:40:00.0000000Z,606,7469057,2.0,32692.0,12325.1765676568,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
765,deviceDataUsageV2,2021-12-20T00:41:00.0000000Z,633,7877536,2.0,185397.0,12444.7646129542,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
766,totalDeviceCount,2021-12-20T00:39:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
767,totalDeviceCount,2021-12-20T00:40:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
768,totalDeviceCount,2021-12-20T00:41:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
769,connectedDeviceCount,2021-12-20T00:39:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
770,connectedDeviceCount,2021-12-20T00:40:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
771,connectedDeviceCount,2021-12-20T00:41:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
772,d2c.telemetry.ingress.allProtocol,2021-12-20T00:42:00.0000000Z,552,552,1.0,1.0,1.0,Not.classified,Not.verified
773,d2c.telemetry.ingress.allProtocol,2021-12-20T00:43:00.0000000Z,565,565,1.0,1.0,1.0,Not.classified,Not.verified
774,d2c.telemetry.ingress.allProtocol,2021-12-20T00:44:00.0000000Z,583,583,1.0,1.0,1.0,Not.classified,Not.verified
775,d2c.telemetry.ingress.success,2021-12-20T00:42:00.0000000Z,552,552,1.0,1.0,1.0,Not.classified,Not.verified
776,d2c.telemetry.ingress.success,2021-12-20T00:43:00.0000000Z,565,565,1.0,1.0,1.0,Not.classified,Not.verified
777,d2c.telemetry.ingress.success,2021-12-20T00:44:00.0000000Z,583,583,1.0,1.0,1.0,Not.classified,Not.verified
778,devices.totalDevices,2021-12-20T00:42:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
779,devices.totalDevices,2021-12-20T00:43:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
780,devices.totalDevices,2021-12-20T00:44:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
781,devices.connectedDevices.allProtocol,2021-12-20T00:42:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
782,devices.connectedDevices.allProtocol,2021-12-20T00:43:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
783,devices.connectedDevices.allProtocol,2021-12-20T00:44:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
784,d2c.telemetry.egress.success,2021-12-20T00:42:00.0000000Z,416,3290,1.0,30.0,7.90865384615385,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
785,d2c.telemetry.egress.success,2021-12-20T00:43:00.0000000Z,418,3309,1.0,30.0,7.91626794258373,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
786,d2c.telemetry.egress.success,2021-12-20T00:44:00.0000000Z,423,3673,1.0,30.0,8.68321513002364,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
787,d2c.telemetry.egress.fallback,2021-12-20T00:42:00.0000000Z,3256,3256,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
788,d2c.telemetry.egress.fallback,2021-12-20T00:43:00.0000000Z,3271,3271,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
789,d2c.telemetry.egress.fallback,2021-12-20T00:44:00.0000000Z,3628,3628,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
790,d2c.endpoints.egress.eventHubs,2021-12-20T00:42:00.0000000Z,21,34,1.0,2.0,1.61904761904762,,
791,d2c.endpoints.egress.eventHubs,2021-12-20T00:43:00.0000000Z,25,38,1.0,2.0,1.52,,
792,d2c.endpoints.egress.eventHubs,2021-12-20T00:44:00.0000000Z,23,36,1.0,2.0,1.56521739130435,,
793,d2c.endpoints.latency.eventHubs,2021-12-20T00:42:00.0000000Z,21,2991,30.0,313.0,142.428571428571,,
794,d2c.endpoints.latency.eventHubs,2021-12-20T00:43:00.0000000Z,25,3127,25.0,239.0,125.08,,
795,d2c.endpoints.latency.eventHubs,2021-12-20T00:44:00.0000000Z,23,3088,32.0,251.0,134.260869565217,,
796,d2c.endpoints.egress.builtIn.events,2021-12-20T00:42:00.0000000Z,395,3256,1.0,30.0,8.24303797468354,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
797,d2c.endpoints.egress.builtIn.events,2021-12-20T00:43:00.0000000Z,393,3271,1.0,30.0,8.32315521628499,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
798,d2c.endpoints.egress.builtIn.events,2021-12-20T00:44:00.0000000Z,400,3637,1.0,30.0,9.0925,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
799,d2c.endpoints.latency.builtIn.events,2021-12-20T00:42:00.0000000Z,395,44062,20.0,252.0,111.549367088608,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
800,d2c.endpoints.latency.builtIn.events,2021-12-20T00:43:00.0000000Z,393,43343,8.0,301.0,110.287531806616,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
801,d2c.endpoints.latency.builtIn.events,2021-12-20T00:44:00.0000000Z,400,43685,19.0,261.0,109.2125,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
802,RoutingDeliveries,2021-12-20T00:42:00.0000000Z,416,3290,1.0,30.0,7.90865384615385,Not.classified,Not.verified
803,RoutingDeliveries,2021-12-20T00:43:00.0000000Z,418,3309,1.0,30.0,7.91626794258373,Not.classified,Not.verified
804,RoutingDeliveries,2021-12-20T00:44:00.0000000Z,423,3673,1.0,30.0,8.68321513002364,Not.classified,Not.verified
805,RoutingDeliveryLatency,2021-12-20T00:42:00.0000000Z,416,47053,20.0,313.0,113.108173076923,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
806,RoutingDeliveryLatency,2021-12-20T00:43:00.0000000Z,418,46470,8.0,301.0,111.172248803828,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
807,RoutingDeliveryLatency,2021-12-20T00:44:00.0000000Z,423,46773,19.0,261.0,110.574468085106,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
808,RoutingDataSizeInBytesDelivered,2021-12-20T00:42:00.0000000Z,416,7231613,,,17383.6850961538,Not.classified,Not.verified
809,RoutingDataSizeInBytesDelivered,2021-12-20T00:43:00.0000000Z,418,7357359,,,17601.3373205742,Not.classified,Not.verified
810,RoutingDataSizeInBytesDelivered,2021-12-20T00:44:00.0000000Z,423,7903238,,,18683.7777777778,Not.classified,Not.verified
811,dailyMessageQuotaUsed,2021-12-20T00:42:00.0000000Z,39,3333227,84085.0,87546.0,85467.358974359,Tx.tec.performance.protocols.NETWORK,Number of messages sent
812,dailyMessageQuotaUsed,2021-12-20T00:43:00.0000000Z,39,3414862,85400.0,88501.0,87560.5641025641,Tx.tec.performance.protocols.NETWORK,Number of messages sent
813,dailyMessageQuotaUsed,2021-12-20T00:44:00.0000000Z,39,3490166,88437.0,90372.0,89491.4358974359,Tx.tec.performance.protocols.NETWORK,Number of messages sent
814,deviceDataUsage,2021-12-20T00:42:00.0000000Z,552,6367017,2.0,32699.0,11534.4510869565,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
815,deviceDataUsage,2021-12-20T00:43:00.0000000Z,565,6358917,2.0,44454.0,11254.7203539823,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
816,deviceDataUsage,2021-12-20T00:44:00.0000000Z,583,6915815,2.0,31240.0,11862.461406518,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
817,deviceDataUsageV2,2021-12-20T00:42:00.0000000Z,551,6344782,2.0,32699.0,11515.0308529946,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
818,deviceDataUsageV2,2021-12-20T00:43:00.0000000Z,566,6381152,2.0,44454.0,11274.1201413428,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
819,deviceDataUsageV2,2021-12-20T00:44:00.0000000Z,582,6890011,2.0,31240.0,11838.5068728522,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
820,totalDeviceCount,2021-12-20T00:42:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
821,totalDeviceCount,2021-12-20T00:43:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
822,totalDeviceCount,2021-12-20T00:44:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
823,connectedDeviceCount,2021-12-20T00:42:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
824,connectedDeviceCount,2021-12-20T00:43:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
825,connectedDeviceCount,2021-12-20T00:44:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
826,d2c.telemetry.ingress.allProtocol,2021-12-20T00:45:00.0000000Z,574,574,1.0,1.0,1.0,Not.classified,Not.verified
827,d2c.telemetry.ingress.allProtocol,2021-12-20T00:46:00.0000000Z,579,579,1.0,1.0,1.0,Not.classified,Not.verified
828,d2c.telemetry.ingress.allProtocol,2021-12-20T00:47:00.0000000Z,597,597,1.0,1.0,1.0,Not.classified,Not.verified
829,d2c.telemetry.ingress.success,2021-12-20T00:45:00.0000000Z,574,574,1.0,1.0,1.0,Not.classified,Not.verified
830,d2c.telemetry.ingress.success,2021-12-20T00:46:00.0000000Z,579,579,1.0,1.0,1.0,Not.classified,Not.verified
831,d2c.telemetry.ingress.success,2021-12-20T00:47:00.0000000Z,597,597,1.0,1.0,1.0,Not.classified,Not.verified
832,devices.totalDevices,2021-12-20T00:45:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
833,devices.totalDevices,2021-12-20T00:46:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
834,devices.totalDevices,2021-12-20T00:47:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
835,devices.connectedDevices.allProtocol,2021-12-20T00:45:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
836,devices.connectedDevices.allProtocol,2021-12-20T00:46:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
837,devices.connectedDevices.allProtocol,2021-12-20T00:47:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
838,d2c.telemetry.egress.success,2021-12-20T00:45:00.0000000Z,398,3595,1.0,238.0,9.03266331658291,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
839,d2c.telemetry.egress.success,2021-12-20T00:46:00.0000000Z,431,3578,1.0,30.0,8.30162412993039,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
840,d2c.telemetry.egress.success,2021-12-20T00:47:00.0000000Z,418,3883,1.0,30.0,9.28947368421053,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
841,d2c.telemetry.egress.fallback,2021-12-20T00:45:00.0000000Z,3558,3558,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
842,d2c.telemetry.egress.fallback,2021-12-20T00:46:00.0000000Z,3487,3487,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
843,d2c.telemetry.egress.fallback,2021-12-20T00:47:00.0000000Z,3865,3865,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
844,d2c.endpoints.egress.eventHubs,2021-12-20T00:45:00.0000000Z,22,36,1.0,2.0,1.63636363636364,,
845,d2c.endpoints.egress.eventHubs,2021-12-20T00:46:00.0000000Z,28,92,1.0,30.0,3.28571428571429,,
846,d2c.endpoints.egress.eventHubs,2021-12-20T00:47:00.0000000Z,24,38,1.0,2.0,1.58333333333333,,
847,d2c.endpoints.latency.eventHubs,2021-12-20T00:45:00.0000000Z,22,4552,15.0,2167.0,206.909090909091,,
848,d2c.endpoints.latency.eventHubs,2021-12-20T00:46:00.0000000Z,28,3714,47.0,226.0,132.642857142857,,
849,d2c.endpoints.latency.eventHubs,2021-12-20T00:47:00.0000000Z,24,6213,33.0,1849.0,258.875,,
850,d2c.endpoints.egress.builtIn.events,2021-12-20T00:45:00.0000000Z,376,3559,1.0,238.0,9.46542553191489,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
851,d2c.endpoints.egress.builtIn.events,2021-12-20T00:46:00.0000000Z,403,3486,1.0,30.0,8.65012406947891,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
852,d2c.endpoints.egress.builtIn.events,2021-12-20T00:47:00.0000000Z,394,3845,1.0,30.0,9.75888324873096,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
853,d2c.endpoints.latency.builtIn.events,2021-12-20T00:45:00.0000000Z,376,59256,20.0,12158.0,157.595744680851,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
854,d2c.endpoints.latency.builtIn.events,2021-12-20T00:46:00.0000000Z,403,44450,16.0,305.0,110.29776674938,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
855,d2c.endpoints.latency.builtIn.events,2021-12-20T00:47:00.0000000Z,394,43238,21.0,244.0,109.741116751269,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
856,RoutingDeliveries,2021-12-20T00:45:00.0000000Z,397,3585,1.0,238.0,9.03022670025189,Not.classified,Not.verified
857,RoutingDeliveries,2021-12-20T00:46:00.0000000Z,432,3588,1.0,30.0,8.30555555555556,Not.classified,Not.verified
858,RoutingDeliveries,2021-12-20T00:47:00.0000000Z,418,3883,1.0,30.0,9.28947368421053,Not.classified,Not.verified
859,RoutingDeliveryLatency,2021-12-20T00:45:00.0000000Z,397,63709,15.0,12158.0,160.476070528967,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
860,RoutingDeliveryLatency,2021-12-20T00:46:00.0000000Z,432,48263,16.0,305.0,111.719907407407,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
861,RoutingDeliveryLatency,2021-12-20T00:47:00.0000000Z,418,49451,21.0,1849.0,118.303827751196,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
862,RoutingDataSizeInBytesDelivered,2021-12-20T00:45:00.0000000Z,397,7762999,,,19554.1536523929,Not.classified,Not.verified
863,RoutingDataSizeInBytesDelivered,2021-12-20T00:46:00.0000000Z,432,7768685,,,17983.0671296296,Not.classified,Not.verified
864,RoutingDataSizeInBytesDelivered,2021-12-20T00:47:00.0000000Z,418,8248203,,,19732.543062201,Not.classified,Not.verified
865,dailyMessageQuotaUsed,2021-12-20T00:45:00.0000000Z,39,3566051,90284.0,92353.0,91437.2051282051,Tx.tec.performance.protocols.NETWORK,Number of messages sent
866,dailyMessageQuotaUsed,2021-12-20T00:46:00.0000000Z,39,3644254,92281.0,94299.0,93442.4102564103,Tx.tec.performance.protocols.NETWORK,Number of messages sent
867,dailyMessageQuotaUsed,2021-12-20T00:47:00.0000000Z,39,3722204,94228.0,96328.0,95441.1282051282,Tx.tec.performance.protocols.NETWORK,Number of messages sent
868,deviceDataUsage,2021-12-20T00:45:00.0000000Z,574,6758232,2.0,32699.0,11773.9233449477,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
869,deviceDataUsage,2021-12-20T00:46:00.0000000Z,579,6735850,2.0,32691.0,11633.5924006908,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
